id,text,timestamp,entities,sentiment,theme,embedding,anomaly_score,is_anomaly,anomaly_summary,pca_x,pca_y
8088f8aa-1ddd-4807-acf7-6652a9afa728,"""This item's cost is unexpectedly steep!""",2025-04-03T21:59:24.902358,"['item', 'cost']",negative,Cost,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3905454481903988, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2940693931509892, 0.0, 0.0, 0.3568973364133814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4891044896892963, 0.0, 0.0, 0.0, 0.34230742067069403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5265208106904727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.05059824801619439,False,nan,-0.36094095798034204,0.4395632749706689
5f0dda87-5199-458f-a380-8ca9e8253c41,Urgently require assistance concerning difficulties with dispatch.,2025-04-03T21:59:25.834892,"['assistance', 'difficulties', 'dispatch']",negative,assistance with logistical issues,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25281934862967803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.40714833166235803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4553095240691503, 0.0, 0.4553095240691503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2906453196204278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4553095240691503, 0.0, 0.0, 0.25281934862967803]",0.021678209689630412,False,nan,0.34930554884591153,0.0028387927416841725
480efd40-6c3f-4b5d-96d4-f8954e679963,"The caliber of the item is outstanding, and the delivery speed was impressive.",2025-04-03T21:59:26.342147,"['item', 'delivery']",positive,quality and service,"[0.0, 0.0, 0.0, 0.20470222875393965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36865404034550886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22400145789175313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32965898922084824, 0.0, 0.16866659973220527, 0.0, 0.0, 0.20470222875393965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2805310348883942, 0.0, 0.0, 0.3019915601410743, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2805310348883942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5246205106778973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2629965090164137, 0.0]",0.018021970018106015,False,nan,-0.34732028813586713,-0.47268295600482035
b9f886a5-7c3b-46e4-9b7c-ba4d742f7e3c,"""The cost of this product defies typical expectations!""",2025-04-03T21:59:26.817114,"['product', 'cost']",negative,pricing,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2765879777374028, 0.0, 0.0, 0.45519916014636425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45519916014636425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3463884224800769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2765879777374028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21592675853339507, 0.24242535071528012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45519916014636425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.022350087240327943,False,nan,-0.23217673595304184,0.2671102151524392
3427b3d3-338f-4a9d-96f2-24170c82a1d5,Require immediate assistance to resolve delivery complications.,2025-04-03T21:59:27.227994,"['assistance', 'delivery', 'complications']",urgent,logistics issue,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2877185738181336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4633511554921187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31484454463497163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31484454463497163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33076604817376937, 0.0, 0.4633511554921187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4244632875656015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.029593518101187266,False,nan,0.48087186805152954,-0.07740065815996236
e40fe7c1-a8f1-4eea-92a2-78ab00292aa1,"The merchandise boasts exceptionally high standards, and delivery was swift!",2025-04-03T21:59:28.973287,"['merchandise', 'standards', 'delivery']",positive,product review,"[0.0, 0.0, 0.0, 0.22386120340345278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4031579803192658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24496673159358862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33025626776213585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33025626776213585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36051321223499216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36051321223499216, 0.0, 0.0, 0.36051321223499216, 0.1912406776831894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2876114996778622, 0.0]",-0.0013203126369153995,True,"The text might be considered an anomaly because it conveys a positive customer experience, which can be unusual if the context typically involves negative feedback, complaints, or discussions about poor quality and delayed deliveries. If the setting commonly involves dissatisfaction or issues, a statement highlighting exceptionally high standards and speedy delivery would stand out as atypical.",-0.19502365523029142,-0.36946183549081674
ff7c18a8-9b81-4612-a89a-10f63471c854,"This product is currently available at a remarkable cost, unlike any other!!!",2025-04-03T21:59:29.724500,"['product', 'cost']",positive,pricing comparison,"[0.0, 0.0, 0.0, 0.0, 0.3578185360586222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2722856478900879, 0.3578185360586222, 0.0, 0.0, 0.0, 0.0, 0.2174175920131094, 0.0, 0.3578185360586222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16370913971701037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3578185360586222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2174175920131094, 0.0, 0.0, 0.0, 0.3578185360586222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1905633658650599, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3578185360586222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.005267906037284498,True,"This text might be considered an anomaly due to several factors. Firstly, the phrase ""a remarkable cost"" is ambiguous, as it doesn't clearly indicate whether the cost is unusually high or low, leaving room for misinterpretation. Secondly, the use of excessive punctuation with ""!!!"" can be seen as informal or unprofessional, which is atypical in standard marketing or product descriptions. Additionally, the claim ""unlike any other"" is an extraordinary assertion often scrutinized for exaggeration or lack of substantiation. These elements, combined, make the text stand out from typical product descriptions.",-0.18237426454197878,0.30725051518939356
4f1039ba-1ba0-4500-b0ba-f0cf141e1741,Immediate assistance required for problems with shipping!,2025-04-03T21:59:30.313578,"['assistance', 'problems', 'shipping']",urgent,customer service issue,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2986486971913336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38369667620001, 0.0, 0.0, 0.0, 0.0, 0.3268051548610408, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36206752361588784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5378448956501096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38369667620001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2986486971913336]",0.04457070116284001,False,nan,0.5136160048375127,0.06523157048375501
e94dcde1-f045-4e5e-ae30-3cf752258381,"The item is top-notch, and the delivery speed is impressive.",2025-04-03T21:59:31.512916,"['item', 'delivery speed']",positive,customer experience,"[0.0, 0.0, 0.0, 0.23255279569159895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2544777630845342, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37451042929448075, 0.0, 0.3832287469099218, 0.0, 0.0, 0.23255279569159895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37451042929448075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3186984178856821, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.397331503351471, 0.0, 0.0, 0.0, 0.37451042929448075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.02985352745602976,False,nan,-0.3490652951155924,-0.41841424414093326
46058546-bc2e-4d82-a7c9-af1c0c100f92,"""The cost for this product is exceptionally steep!!!""",2025-04-03T21:59:32.507081,"['product', 'cost']",negative,pricing,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.338854674474915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4568329722890741, 0.0, 0.0, 0.39784382338199453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2551477400413445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.338854674474915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4243689009968607, 0.0, 0.0, 0.2645371359659163, 0.2970012072581298, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.04888700773562349,False,nan,-0.3777006589169442,0.3972732287114726
a2d4e837-4d00-421d-ad0e-025e50674abf,I require immediate assistance with problems concerning shipments.,2025-04-03T21:59:33.001914,"['assistance', 'problems', 'shipments']",urgent,logistics issue,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2907947765166287, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46830517029888136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3182107702663581, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35254580248966383, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33430250185647764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.523700547506429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2907947765166287]",0.04525157929506268,False,nan,0.5866631886954695,0.008886095909203915
fac2951d-11fa-45e1-8577-4f24fe05d80c,"The item craftsmanship is superb, and the delivery was remarkably swift.",2025-04-03T21:59:33.471478,"['item', 'craftsmanship', 'delivery']",positive,product review,"[0.0, 0.0, 0.0, 0.23310654834791728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3438956705220215, 0.0, 0.0, 0.0, 0.25508372327891893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19207064390302797, 0.0, 0.0, 0.23310654834791728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375402210209967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375402210209967, 0.375402210209967, 0.3982776256062713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2994896969004702, 0.0]",0.01638794656143988,False,nan,-0.31498257869004914,-0.502661772948789
0149442f-365f-4246-be30-a82d033e9dc2,This article is priced significantly above its ordinary value!,2025-04-03T21:59:33.884030,['article'],negative,pricing,"[0.33577987229619805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37549895691078555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17179828601844221, 0.0, 0.0, 0.0, 0.33577987229619805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37549895691078555, 0.0, 0.0, 0.0, 0.37549895691078555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37549895691078555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19997942503463587, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37549895691078555, 0.0, 0.0]",0.007167461957703514,False,nan,-0.10207754249187063,0.12310996625576799
5337c118-0999-4adc-ba5d-50b3e40bea4e,In dire need of assistance with shipment problems.,2025-04-03T21:59:34.312935,"['shipment', 'shipment problems']",negative,logistics,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25035510535736355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45087159857970693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36934199161570275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.40317983580723005, 0.0, 0.0, 0.0, 0.0, 0.3430953205688655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3035186621398921, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.40317983580723005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25035510535736355]",0.01391923436373449,False,nan,0.29419033758581326,-0.01552337028530591
50532e0d-072a-4bf4-93e2-b61ebd0cd1c2,"The item impresses with outstanding craftsmanship, and its delivery sets the gold standard for speed.",2025-04-03T21:59:34.978722,"['item', 'craftsmanship', 'delivery']",positive,product excellence,"[0.0, 0.0, 0.0, 0.18087855518201174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2668451506756145, 0.0, 0.0, 0.0, 0.1979316996632591, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23238842516943675, 0.3257493119914229, 0.0, 0.0, 0.0, 0.0, 0.3257493119914229, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18087855518201174, 0.2912925864852452, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2668451506756145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3257493119914229, 0.0, 0.0, 0.0, 0.0, 0.2478822462422784, 0.0, 0.3257493119914229, 0.0, 0.0, 0.0, 0.0, 0.3090427188405846, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18087855518201174]",-0.037499144410854335,True,"This text might be considered an anomaly because it contains very positive and possibly exaggerated praise, which is not the norm if the context involves typical customer reviews or feedback. Most reviews tend to be balanced with a mix of pros and cons, so a review that only highlights perfection and unmatched quality may stand out as unusual. Additionally, mentions of ""outstanding craftsmanship"" and ""gold standard for speed"" suggest exceptionally high standards, which might be rare or unexpected.",-0.16189409502427285,-0.37257758960502474
14eb4b94-f44f-4833-8dc7-de00ecfa4adf,This product is listed at an unexpectedly steep cost!,2025-04-03T21:59:38.909670,"['product', 'cost']",negative,price concerns,"[0.0, 0.0, 0.44453119576766204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3382705266759104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2701059124077323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20338191653820634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.44453119576766204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2701059124077323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3382705266759104, 0.0, 0.0, 0.0, 0.23674391447296933, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3641481026911768, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.03012839951398688,False,nan,-0.29870764519665194,0.513877119683945
